Obra|DataUltimaAuditoria|ValorInicialContratado|ValorAditado|DespesaPaga|ValorTotal
1650|2014-03-12T00:00:00|7168205.16|0.00|1605337.01|7168205.16
1651|2014-02-21T00:00:00|2316183.12|0.00|701116.54|2316183.12
1652|2014-02-14T00:00:00|0.00|0.00|0.00|0.00
1654|2016-11-25T00:00:00|15919250.61|1263957.24|10158479.16|17183207.85
1658|2014-03-11T00:00:00|491178.85|19926.68|511105.53|511105.53
1659|2014-03-11T00:00:00|518838.06|23667.75|123637.68|542505.81
1661|2014-02-25T00:00:00|64800.00|0.00|64800.00|64800.00
1663|2016-10-05T00:00:00|395380.58|3002637.84|1298652.50|3398018.42
1665|2013-12-20T00:00:00|84000.00|0.00|0.00|84000.00
1812|2018-06-29T00:00:00|14500000.00|0.00|21935990.56|14500000.00
1813|2015-05-27T00:00:00|6530875.39|889932.71|2597442.70|7420808.10
1814|2015-05-25T00:00:00|7650773.01|0.00|954416.00|7650773.01
1815|2015-05-25T00:00:00|8743137.16|0.00|655244.41|8743137.16
1820|2014-04-04T00:00:00|693668.15|12701.12|427975.57|706369.27
1821|2014-04-04T00:00:00|96224.00|0.00|16759.78|96224.00
1822|2014-04-11T00:00:00|150000.00|0.00|150000.00|150000.00
1823|2014-11-10T00:00:00|2357000.00|0.00|118087.32|2357000.00
1824|2014-11-10T00:00:00|1653121.64|0.00|0.00|1653121.64
1825|2014-11-10T00:00:00|1307910.00|0.00|0.00|1307910.00
1826|2014-11-10T00:00:00|2814798.42|0.00|604773.31|2814798.42
1827|2014-11-10T00:00:00|1146500.00|0.00|65820.00|1146500.00
1828|2014-11-10T00:00:00|254388.00|0.00|19952.00|254388.00
1829|2014-11-10T00:00:00|522774.50|0.00|0.00|522774.50
1830|2014-11-10T00:00:00|0.00|0.00|0.00|0.00
1831|2014-03-28T00:00:00|450000.00|0.00|415000.00|450000.00
1832|2014-02-28T00:00:00|420000.00|0.00|294000.00|420000.00
1833|2014-02-14T00:00:00|1290000.00|0.00|519889.54|1290000.00
1834|2014-02-14T00:00:00|420000.00|0.00|319200.00|420000.00
1835|2014-02-14T00:00:00|1500000.00|0.00|1186241.00|1500000.00
1836|2014-02-14T00:00:00|810000.00|0.00|543889.89|810000.00
1837|2014-02-14T00:00:00|450000.00|18000.00|263385.00|468000.00
1838|2014-02-14T00:00:00|450000.00|0.00|315257.46|450000.00
1839|2014-02-14T00:00:00|1440000.00|0.00|0.00|1440000.00
1840|2014-02-14T00:00:00|1470000.00|0.00|913304.35|1470000.00
1841|2014-02-14T00:00:00|1500000.00|0.00|611188.96|1500000.00
1842|2014-02-28T00:00:00|450000.00|0.00|433096.00|450000.00
1843|2014-05-09T00:00:00|561545.34|0.00|277987.27|561545.34
1844|2014-02-04T00:00:00|50062.08|0.00|20000.00|50062.08
1845|2014-03-28T00:00:00|450000.00|0.00|412340.70|450000.00
1846|2014-02-28T00:00:00|1470000.00|0.00|116330.00|1470000.00
1847|2014-02-28T00:00:00|1200000.00|0.00|0.00|1200000.00
1848|2014-02-28T00:00:00|855000.00|0.00|220500.00|855000.00
1849|2014-03-14T00:00:00|1110000.00|0.00|197142.32|1110000.00
1850|2014-03-28T00:00:00|1080000.00|0.00|170393.76|1080000.00
1851|2014-05-09T00:00:00|450000.00|0.00|405000.00|450000.00
1852|2014-05-16T00:00:00|1521936.00|0.00|0.00|1521936.00
1853|2014-05-09T00:00:00|1170000.00|0.00|0.00|1170000.00
1854|2015-08-07T00:00:00|1380000.00|0.00|460000.00|1380000.00
1855|2014-02-28T00:00:00|1500000.00|0.00|659547.97|1500000.00
1856|2014-02-28T00:00:00|1200000.00|0.00|532858.40|1200000.00
1857|2014-03-14T00:00:00|1100000.00|0.00|666526.62|1100000.00
1858|2014-03-28T00:00:00|900000.00|0.00|0.00|900000.00
1859|2014-03-28T00:00:00|1200000.00|0.00|663107.85|1200000.00
1860|2015-08-07T00:00:00|1200000.00|0.00|650000.00|1200000.00
1861|2015-08-07T00:00:00|450000.00|0.00|337500.00|450000.00
1862|2016-03-04T00:00:00|1200000.00|0.00|135000.00|1200000.00
1863|2014-02-28T00:00:00|1380000.00|0.00|392321.89|1380000.00
1864|2014-02-28T00:00:00|1140000.00|0.00|0.00|1140000.00
1865|2014-03-14T00:00:00|1380000.00|0.00|659545.18|1380000.00
1866|2014-05-09T00:00:00|1200000.00|0.00|203140.05|1200000.00
1867|2014-05-09T00:00:00|630000.00|0.00|108892.98|630000.00
1868|2015-08-07T00:00:00|1200000.00|0.00|150000.00|1200000.00
1869|2014-05-09T00:00:00|1140000.00|0.00|114000.00|1140000.00
1874|2014-01-10T00:00:00|580568.04|580568.04|927799.08|1161136.08
1875|2014-03-12T00:00:00|371796.00|0.00|267368.26|371796.00
1877|2014-08-08T00:00:00|3180100.92|0.00|1487039.35|3180100.92
1878|2014-05-30T00:00:00|549792.53|256707.84|599734.56|806500.37
1879|2014-05-30T00:00:00|1606290.85|0.00|375198.69|1606290.85
1882|2014-09-25T00:00:00|1279051.06|0.00|836554.03|1279051.06
1883|2014-09-25T00:00:00|2139004.06|0.00|782726.01|2139004.06
1884|2014-02-04T00:00:00|90787.73|0.00|12000.00|90787.73
1885|2014-02-04T00:00:00|140455.72|0.00|0.00|140455.72
1886|2014-05-21T00:00:00|50713.52|0.00|0.00|50713.52
1887|2015-01-16T00:00:00|1522269.12|0.00|1519426.74|1522269.12
1888|2014-02-04T00:00:00|125135.76|0.00|18539.18|125135.76
1892|2014-06-12T00:00:00|606564.18|3437197.20|1748672.23|4043761.38
1893|2014-06-12T00:00:00|1074565.74|1231239.06|1254321.36|2305804.80
1894|2014-07-10T00:00:00|2646570.06|0.00|1492439.43|2646570.06
1896|2014-05-16T00:00:00|275279.14|92468.25|0.00|367747.39
1897|2014-07-21T00:00:00|944834.24|0.00|0.00|944834.24
1898|2014-08-04T00:00:00|1916620.45|2335891.76|3470437.38|4252512.21
1899|2014-08-04T00:00:00|1148350.27|1026530.73|2208349.43|2174881.00
1900|2016-04-26T00:00:00|1444285.68|676029.28|2023136.80|2120314.96
1901|2014-12-17T00:00:00|769430.00|0.00|0.00|769430.00
1902|2014-05-23T00:00:00|0.00|0.00|0.00|0.00
1903|2014-07-31T00:00:00|0.00|0.00|0.00|0.00
1904|2015-07-01T00:00:00|743909.50|0.00|0.00|743909.50
1905|2014-07-03T00:00:00|511455.75|0.00|227853.90|511455.75
1907|2014-06-04T00:00:00|497049.18|0.00|56118.60|497049.18
1908|2015-04-23T00:00:00|4824464.92|2552158.92|9447694.49|7376623.84
1909|2018-05-09T00:00:00|6013577.10|1411010.96|4608934.35|7424588.06
1910|2018-05-09T00:00:00|1239809.80|0.00|671845.67|1239809.80
1911|2015-06-30T00:00:00|216896856.50|0.00|2576504.20|216896856.50
1912|2014-07-11T00:00:00|7062483.70|0.00|350772.42|7062483.70
1914|2013-09-03T00:00:00|27460.16|20595.12|48055.28|48055.28
1915|2015-08-10T00:00:00|190409.64|0.00|133689.80|190409.64
1919|2014-07-16T00:00:00|3543734.09|0.00|0.00|3543734.09
1920|2014-07-09T00:00:00|80880.65|0.00|61534.98|80880.65
1922|2014-07-09T00:00:00|1140583.43|0.00|756794.05|1140583.43
1923|2014-07-31T00:00:00|30608.13|0.00|0.00|30608.13
1924|2014-07-31T00:00:00|161798.13|0.00|0.00|161798.13
1925|2014-07-31T00:00:00|941176.88|0.00|0.00|941176.88
1926|2014-07-31T00:00:00|249000.31|0.00|0.00|249000.31
1927|2014-07-31T00:00:00|145469.86|0.00|0.00|145469.86
1928|2014-07-31T00:00:00|145800.00|0.00|0.00|145800.00
1929|2014-07-31T00:00:00|145404.37|0.00|0.00|145404.37
1930|2015-06-30T00:00:00|146700.00|0.00|29340.00|146700.00
1931|2014-07-31T00:00:00|146285.62|0.00|0.00|146285.62
1933|2014-07-16T00:00:00|2446374.60|0.00|0.00|2446374.60
1934|2014-06-05T00:00:00|0.00|0.00|0.00|0.00
1935|2014-06-05T00:00:00|0.00|0.00|0.00|0.00
1936|2014-05-09T00:00:00|38416.95|0.00|38416.95|38416.95
1937|2014-11-12T00:00:00|422358.36|0.00|162864.09|422358.36
1938|2014-07-25T00:00:00|119156.72|0.00|119156.72|119156.72
1939|2018-01-26T00:00:00|211184.20|0.00|0.00|211184.20
1940|2014-05-09T00:00:00|0.00|0.00|0.00|0.00
1941|2014-06-11T00:00:00|19970624.96|0.00|0.00|19970624.96
1942|2014-10-31T00:00:00|2429925.73|0.00|2428233.84|2429925.73
1945|2014-09-16T00:00:00|543324.44|57084.15|481598.60|600408.59
1946|2014-10-16T00:00:00|1322701.03|661154.12|1311173.03|1983855.15
1949|2014-09-15T00:00:00|9576099.55|301877.52|8001080.81|9877977.07
1950|2014-09-05T00:00:00|750000.00|0.00|401625.00|750000.00
1951|2015-03-04T00:00:00|13915533.15|2542465.77|5276610.13|16457998.92
1953|2014-10-01T00:00:00|27900000.00|0.00|0.00|27900000.00
1954|2014-10-07T00:00:00|1096397.39|0.00|98163.45|1096397.39
1955|2014-10-07T00:00:00|1453951.31|0.00|0.00|1453951.31
1958|2014-10-07T00:00:00|2165432.65|0.00|0.00|2165432.65
1959|2015-09-10T00:00:00|10130251.83|0.00|6874514.52|10130251.83
1961|2014-10-17T00:00:00|144341.84|0.00|144341.84|144341.84
1962|2014-08-29T00:00:00|0.00|0.00|0.00|0.00
1964|2014-10-07T00:00:00|5871897.11|0.00|0.00|5871897.11
1965|2014-10-07T00:00:00|5394571.86|0.00|0.00|5394571.86
1966|2014-10-07T00:00:00|4832312.64|0.00|0.00|4832312.64
1967|2014-11-04T00:00:00|1862173.11|408817.25|823700.17|2270990.36
1974|2018-03-12T00:00:00|602014857.00|0.00|111646597.37|602014857.00
1975|2014-11-11T00:00:00|1368680.85|0.00|691639.93|1368680.85
1976|2015-05-15T00:00:00|2600621.28|3737546.90|6089218.38|6338168.18
1977|2014-12-26T00:00:00|149322.01|0.00|0.00|149322.01
1978|2014-11-19T00:00:00|10574802.36|0.00|3143328.58|10574802.36
1979|2014-06-30T00:00:00|2736860.69|0.00|2736651.50|2736860.69
1980|2014-08-15T00:00:00|979096.87|0.00|979096.19|979096.87
1981|2014-12-17T00:00:00|645620.67|0.00|0.00|645620.67
1982|2018-12-06T00:00:00|151105752.66|0.00|2209528.37|151105752.66
1984|2014-11-26T00:00:00|143970.88|0.00|130000.00|143970.88
1985|2014-12-26T00:00:00|72800.00|0.00|92050.00|72800.00
1986|2015-02-11T00:00:00|4059999.92|0.00|1143958.57|4059999.92
1987|2014-11-26T00:00:00|8840.00|0.00|8840.00|8840.00
1988|2015-03-13T00:00:00|321811.88|80452.97|402264.85|402264.85
1989|2015-03-13T00:00:00|149378.03|0.00|149378.03|149378.03
1990|2015-03-12T00:00:00|305952.00|0.00|305952.00|305952.00
1991|2014-10-14T00:00:00|187426.65|45931.10|187426.65|233357.75
1992||30583267.91|1945356.85|12523242.71|32528624.76
1993||32617162.33|1048285.13|15336686.18|33665447.46
1994||49943831.54|422165.82|20562278.87|50365997.36
1997|2015-03-23T00:00:00|119683.78|0.00|29684.10|119683.78
1998|2015-02-27T00:00:00|686447.76|0.00|224434.28|686447.76
1999|2015-03-23T00:00:00|62168.36|0.00|18244.42|62168.36
2000|2015-03-23T00:00:00|441189.81|0.00|0.00|441189.81
2001|2015-03-23T00:00:00|439526.30|0.00|89586.64|439526.30
2002|2015-02-27T00:00:00|440357.73|0.00|0.00|440357.73
2003|2015-03-23T00:00:00|442853.31|0.00|0.00|442853.31
2004|2015-02-27T00:00:00|151000.00|0.00|82483.14|151000.00
2006|2015-01-22T00:00:00|6649966.62|0.00|387443.94|6649966.62
2007|2015-02-24T00:00:00|1453605.56|46074.62|730608.34|1499680.18
2008|2016-11-23T00:00:00|23227172.57|2906649.17|23763785.16|26133821.74
2009|2015-03-05T00:00:00|147341.24|0.00|136940.32|147341.24
2010|2014-09-30T00:00:00|325396.17|696686.95|0.00|1022083.12
2011|2015-02-05T00:00:00|134294.81|0.00|13362.24|134294.81
2012|2015-03-05T00:00:00|3306209.34|-82542.61|663395.63|3223666.73
2013|2015-02-05T00:00:00|2401648.21|0.00|0.00|2401648.21
2014|2015-03-20T00:00:00|1145191.11|0.00|190010.14|1145191.11
2015|2015-03-24T00:00:00|3656416.48|0.00|1542846.38|3656416.48
2016|2015-03-24T00:00:00|1072714.00|0.00|0.00|1072714.00
2017|2014-11-07T00:00:00|1884178.08|2173069.62|3979824.67|4057247.70
2018|2014-11-07T00:00:00|4333967.64|0.00|4278318.35|4333967.64
2019|2014-11-07T00:00:00|2166983.82|0.00|2142512.29|2166983.82
2020|2014-11-07T00:00:00|2166983.82|0.00|2164613.40|2166983.82
2021|2014-11-07T00:00:00|2166983.82|0.00|2109891.29|2166983.82
2022|2014-11-07T00:00:00|2166983.82|0.00|1263294.97|2166983.82
2025|2015-04-17T00:00:00|1019123.41|0.00|203697.87|1019123.41
2026|2015-04-17T00:00:00|915023.98|0.00|181380.00|915023.98
2027|2015-04-17T00:00:00|405149.83|0.00|75751.61|405149.83
2028|2015-04-17T00:00:00|405049.83|0.00|78440.97|405049.83
2031|2015-03-25T00:00:00|0.00|0.00|0.00|0.00
2032|2015-03-25T00:00:00|0.00|0.00|0.00|0.00
2033|2015-03-25T00:00:00|0.00|0.00|0.00|0.00
2034|2015-03-25T00:00:00|0.00|0.00|0.00|0.00
2036|2015-03-19T00:00:00|0.00|0.00|0.00|0.00
2038|2013-11-29T00:00:00|814156.54|2373265.04|3187421.58|3187421.58
2039|2015-03-12T00:00:00|4522155.42|0.00|1036229.40|4522155.42
2040|2016-03-24T00:00:00|14573436.00|20833680.00|37968074.80|35407116.00
2041|2015-04-01T00:00:00|422863.33|0.00|59954.64|422863.33
2044|2015-04-17T00:00:00|5642400.50|1410599.64|5969114.37|7053000.14
2045|2015-05-15T00:00:00|5012140.37|0.00|2102007.22|5012140.37
2046|2015-04-17T00:00:00|248332.71|26919.29|272395.85|275252.00
2049|2017-06-20T00:00:00|64401947.86|12506642.95|33814442.99|76908590.81
2050|2015-05-27T00:00:00|19131975.72|0.00|6741419.28|19131975.72
2052|2015-04-24T00:00:00|123017.00|0.00|92652.26|123017.00
2053|2015-04-24T00:00:00|146480.50|0.00|59862.94|146480.50
2054|2015-04-16T00:00:00|1130732.55|254478.80|740727.14|1385211.35
2055|2015-04-16T00:00:00|5275865.16|0.00|1788835.41|5275865.16
2056|2015-04-16T00:00:00|1672441.84|415756.17|1748486.93|2088198.01
2057|2015-04-16T00:00:00|806902.06|174298.88|702764.02|981200.94
2059|2015-10-07T00:00:00|7320000.20|-3046338.10|2575018.42|4273662.10
2060|2015-05-27T00:00:00|992030.16|248007.54|809058.71|1240037.70
2065|2015-07-27T00:00:00|1652066.62|0.00|1006314.10|1652066.62
2066|2015-07-27T00:00:00|914836.29|63683.00|1126639.07|978519.29
2067|2015-07-27T00:00:00|4836602.40|0.00|1044591.72|4836602.40
2068|2015-07-27T00:00:00|1963034.62|0.00|542450.71|1963034.62
2069|2018-04-03T00:00:00|138443.29|0.00|138442.29|138443.29
2070|2015-07-27T00:00:00|246704.28|54546.27|301438.29|301250.55
2071|2018-04-03T00:00:00|265500.00|0.00|207110.01|265500.00
2072|2015-07-27T00:00:00|950000.03|0.00|69410.95|950000.03
2073|2015-07-27T00:00:00|110437.88|0.00|40959.70|110437.88
2075|2014-06-10T00:00:00|21523883.13|1215084.59|21284833.18|22738967.72
2076|2015-04-23T00:00:00|7845455.29|0.00|0.00|7845455.29
2079|2015-06-30T00:00:00|126000.00|0.00|75600.00|126000.00
2082|2015-06-30T00:00:00|44650.00|0.00|44650.00|44650.00
2083|2015-06-30T00:00:00|50400.00|0.00|4200.00|50400.00
2086|2015-06-30T00:00:00|146272.90|0.00|146100.00|146272.90
2087|2015-06-30T00:00:00|144357.21|0.00|144357.21|144357.21
2088|2015-06-30T00:00:00|70000.00|0.00|34999.98|70000.00
2089|2015-06-30T00:00:00|101850.00|0.00|101850.00|101850.00
2092|2015-06-12T00:00:00|390146.12|0.00|390132.87|390146.12
2096|2016-05-31T00:00:00|19203689.46|481000.08|14735158.56|19684689.54
2097|2015-06-02T00:00:00|360710.27|90177.56|333747.17|450887.83
2104|2019-10-01T00:00:00|13461343.40|59803497.04|50141329.43|73264840.44
2105|2019-09-25T00:00:00|8745144.73|58121602.33|42325724.38|66866747.06
2106|2016-11-29T00:00:00|7737038.89|11840967.18|6514241.87|19578006.07
2110|2015-02-26T00:00:00|270947.86|67710.32|338657.94|338658.18
2111|2015-06-30T00:00:00|48502.69|0.00|48502.68|48502.69
2114|2015-06-19T00:00:00|1200000.00|0.00|370599.66|1200000.00
2117|2016-09-02T00:00:00|246007780.35|78517821.35|292500490.00|324525601.70
2120|2016-03-04T00:00:00|1200000.00|0.00|1019727.00|1200000.00
2122|2020-12-15T00:00:00|34243730.64|18495630.80|50580554.75|52739361.44
2124|2016-11-07T00:00:00|328878.61|88300.75|283859.21|417179.36
2125|2015-07-24T00:00:00|4774520.94|0.00|0.00|4774520.94
2128|2015-06-19T00:00:00|870000.00|0.00|151682.64|870000.00
2129|2015-06-19T00:00:00|1500000.00|0.00|1149363.50|1500000.00
2130|2018-09-28T00:00:00|69577501.94|23802583.02|61506027.64|93380084.96
2132|2015-08-19T00:00:00|1149136.75|0.00|568357.00|1149136.75
2133|2015-03-20T00:00:00|1396378.61|0.00|982667.74|1396378.61
2134|2015-03-20T00:00:00|2925345.60|433428.91|2702238.61|3358774.51
2135|2018-12-06T00:00:00|6129709.74|0.00|425394.72|6129709.74
2136|2015-03-20T00:00:00|2928583.44|0.00|0.00|2928583.44
2137|2017-11-30T00:00:00|2338986.71|415217.60|2489860.90|2754204.31
2138|2015-08-21T00:00:00|5142470.53|1462145.04|3312611.00|6604615.57
2144|2015-09-02T00:00:00|61020.00|18490.00|79510.00|79510.00
2145|2015-09-02T00:00:00|260400.00|0.00|222190.00|260400.00
2146|2015-09-05T00:00:00|154200.00|9840.00|132598.00|164040.00
2147|2015-09-05T00:00:00|100014.08|0.00|100014.08|100014.08
2148|2015-09-05T00:00:00|34472.72|34472.72|68945.44|68945.44
2149|2015-09-04T00:00:00|490009.68|273390.30|458700.26|763399.98
2150|2016-11-07T00:00:00|58082633.45|6993528.89|32083642.87|65076162.34
2153|2015-08-07T00:00:00|1050000.00|0.00|350000.00|1050000.00
2154|2015-08-07T00:00:00|900000.00|0.00|112500.00|900000.00
2156|2017-07-07T00:00:00|466793.69|0.00|155521.09|466793.69
2159|2015-10-09T00:00:00|1432524.36|1581265.72|1516141.34|3013790.08
2160|2015-10-09T00:00:00|928484.94|0.00|276497.13|928484.94
2163|2015-10-09T00:00:00|732803.55|0.00|0.00|732803.55
2164|2015-10-09T00:00:00|381284.98|0.00|0.00|381284.98
2165|2015-10-09T00:00:00|0.00|0.00|0.00|0.00
2170|2015-10-02T00:00:00|68516.34|0.00|14591.66|68516.34
2171|2015-10-20T00:00:00|1876930.88|2521103.31|2339061.66|4398034.19
2172|2015-10-01T00:00:00|1155355.19|1155355.19|1671022.56|2310710.38
2173|2015-10-09T00:00:00|559714.98|0.00|292546.06|559714.98
2174|2015-10-09T00:00:00|83431.14|0.00|83431.14|83431.14
2175|2015-10-09T00:00:00|635103.80|0.00|522707.68|635103.80
2176|2015-10-09T00:00:00|1295973.77|0.00|146329.71|1295973.77
2177|2015-10-13T00:00:00|757564.89|0.00|221372.40|757564.89
2178|2015-10-08T00:00:00|312600.00|259320.00|540250.00|571920.00
2185|2015-12-04T00:00:00|411888.29|0.00|0.00|411888.29
2186|2015-12-04T00:00:00|215047.68|0.00|0.00|215047.68
2191|2015-10-15T00:00:00|503401.46|0.00|102000.00|503401.46
2192|2015-10-14T00:00:00|207218.50|0.00|207218.50|207218.50
2193|2017-10-20T00:00:00|29905505.68|7525061.73|25582311.99|37430567.41
2194|2015-12-02T00:00:00|29902283.40|12474094.64|32581370.94|42376378.04
2195|2015-12-02T00:00:00|16796191.25|4816331.60|14371070.40|21612522.85
2196|2015-12-02T00:00:00|11064262.91|4657678.00|13591409.71|15721940.91
2197|2015-12-01T00:00:00|96570509.59|0.00|2541383.00|96570509.59
2200|2015-10-22T00:00:00|3890332.20|0.00|4419307.56|3890332.20
2201|2015-10-21T00:00:00|46749857.25|0.00|23980766.83|46749857.25
2202|2015-10-20T00:00:00|25998962.42|0.00|31357931.48|25998962.42
2203|2016-02-26T00:00:00|1463593.14|0.00|1537694.32|1463593.14
2204|2016-02-29T00:00:00|4482616.65|0.00|476593.14|4482616.65
2205|2016-02-29T00:00:00|1533163.33|0.00|992920.31|1533163.33
2207|2016-03-31T00:00:00|2860000.00|0.00|2570361.54|2860000.00
2208|2015-12-17T00:00:00|515565.60|515565.60|1031131.20|1031131.20
2209|2015-12-17T00:00:00|3123568.80|2759165.60|5882734.40|5882734.40
2210|2016-02-18T00:00:00|3037143.17|0.00|557528.19|3037143.17
2211|2016-03-04T00:00:00|1500000.00|0.00|1256250.00|1500000.00
2212|2014-11-12T00:00:00|15790991.70|0.00|13931298.74|15790991.70
2213|2016-03-23T00:00:00|411053.41|0.00|395736.28|411053.41
2214|2015-11-19T00:00:00|0.00|0.00|0.00|0.00
2215|2016-03-23T00:00:00|890074.35|0.00|800334.31|890074.35
2216|2016-02-22T00:00:00|16364540.94|0.00|14287661.94|16364540.94
2217|2018-08-03T00:00:00|8291090.55|0.00|1171777.44|8291090.55
2218|2016-05-04T00:00:00|2490225.60|2490225.60|3883477.66|4980451.20
2219|2016-04-29T00:00:00|5378000.00|0.00|3177354.17|5378000.00
2222|2016-05-04T00:00:00|147719.52|0.00|14771.95|147719.52
2223|2016-05-04T00:00:00|0.00|0.00|0.00|0.00
2225|2016-02-23T00:00:00|893541.72|0.00|893541.72|893541.72
2227|2016-05-13T00:00:00|2083998.72|0.00|218815.09|2083998.72
2229|2016-06-16T00:00:00|270346.05|0.00|91219.14|270346.05
2230|2016-05-16T00:00:00|373108.93|-117060.23|0.00|256048.70
2231|2016-05-16T00:00:00|107084.31|0.00|54112.29|107084.31
2232|2016-06-21T00:00:00|1449978.13|0.00|564532.29|1449978.13
2233|2016-06-17T00:00:00|1889498.73|0.00|0.00|1889498.73
2235|2016-03-04T00:00:00|1200000.00|0.00|1010000.00|1200000.00
2236|2016-04-29T00:00:00|1140000.00|0.00|0.00|1140000.00
2237|2016-04-29T00:00:00|1500000.00|0.00|0.00|1500000.00
2238|2016-04-29T00:00:00|1200000.00|0.00|0.00|1200000.00
2239|2016-04-29T00:00:00|1080000.00|0.00|0.00|1080000.00
2240|2016-04-29T00:00:00|1200000.00|0.00|0.00|1200000.00
2241|2016-05-06T00:00:00|599709.85|0.00|361955.30|599709.85
2242|2016-04-08T00:00:00|1315000.00|0.00|1285093.55|1315000.00
2243|2016-05-11T00:00:00|1282258.29|0.00|28711.60|1282258.29
2244|2016-05-11T00:00:00|539189.41|0.00|0.00|539189.41
2245|2016-05-06T00:00:00|135059.75|2315.94|92080.94|137375.69
2246|2016-05-06T00:00:00|225717.44|35737.89|158334.22|261455.33
2248|2016-05-06T00:00:00|868842.43|21243.23|805256.70|890085.66
2249|2016-05-06T00:00:00|382933.23|14616.16|286239.51|397549.39
2252|2017-08-23T00:00:00|19699998.66|-38729.25|15309506.01|19661269.41
2253|2017-08-07T00:00:00|10782230.49|2972752.09|12840749.73|13754982.58
2254|2017-07-20T00:00:00|16176945.73|522289.15|17645875.81|16699234.88
2258|2016-05-23T00:00:00|509039.26|0.00|0.00|509039.26
2259|2016-05-12T00:00:00|1836673.26|0.00|1226055.13|1836673.26
2260|2016-05-18T00:00:00|1161849.74|91702.60|1031346.81|1253552.34
2261|2016-05-25T00:00:00|103218.88|0.00|46690.92|103218.88
2262|2016-05-19T00:00:00|128947.99|0.00|0.00|128947.99
2264|2016-05-06T00:00:00|0.00|0.00|0.00|0.00
2265|2018-05-16T00:00:00|8844206.00|-7707.70|6158453.13|8836498.30
2266|2016-03-31T00:00:00|21985725.64|-117386.13|1657771.62|21868339.51
2268|2018-06-28T00:00:00|12555955.92|2879375.18|6435195.60|15435331.10
2269|2016-05-17T00:00:00|984536.17|164560.62|1028014.94|1149096.79
2272|2016-05-04T00:00:00|29418761.98|7085051.20|20627785.88|36503813.18
